sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-10772,1127019963;-11038,0834331217;-10954,9664415372;-10797,1126679186;3944;0;-4334;1390;-15977;172;212;-86;1827677;500;17:31:18.926156
-10800,3193470275;-11165,9259940663;-11059,6865344323;-10769,517152914;3944;0;-4334;1390;-15977;172;212;-86;1827678;500;17:31:18.926179
-11177,4160021987;-11633,9765617779;-11448,5273933207;-11093,4768088108;3944;0;-4334;1390;-15977;172;212;-86;1827679;500;17:31:18.926201
-11426,1962538076;-11885,1212859981;-11694,8820330393;-11358,3677883583;3944;0;-4334;1390;-15977;172;212;-86;1827680;500;17:31:18.926223
-11845,7495957548;-12360,4123049492;-12141,3979084789;-11701,31729832;3944;0;-4319;1382;-15984;127;249;-47;1827681;500;17:31:18.926244
-12259,1608550149;-12770,6554398178;-12545,5820255523;-12063,0706085895;3944;0;-4319;1382;-15984;127;249;-47;1827682;500;17:31:18.926266
-12483,3525766737;-12970,6300013935;-12740,359020201;-12275,9366013133;3944;0;-4319;1382;-15984;127;249;-47;1827683;500;17:31:18.926288
-12344,3785246832;-12699,4269708656;-12496,0281628504;-11947,7266526934;3944;0;-4319;1382;-15984;127;249;-47;1827684;500;17:31:18.926318
-11828,8731072042;-12090,7231710689;-11914,2626396071;-11220,3435574288;3944;0;-4319;1382;-15984;127;249;-47;1827685;500;17:31:18.926504
-11309,0519970839;-11545,5093210245;-11507,5952542316;-10970,1434571584;3944;0;-4319;1382;-15984;127;249;-47;1827686;500;17:31:18.926533
-11172,0871234385;-11436,5730551586;-11401,0517891555;-10813,4848984979;3944;0;-4319;1382;-15984;127;249;-47;1827687;500;17:31:18.926555
-10844,1753559381;-11034,7679022565;-11015,4876744573;-10474,5408391478;3944;0;-4319;1382;-15984;127;249;-47;1827688;500;17:31:18.926576
-10481,6923205322;-10632,6685188686;-10623,4916353073;-10072,9996893947;3944;0;-4319;1382;-15984;127;249;-47;1827689;500;17:31:18.926606
-10049,5098815659;-10129,8674228184;-10223,647994516;-9669,71874661309;3944;0;-4319;1382;-15984;127;249;-47;1827690;500;17:31:18.926628
-9381,83619915244;-9431,8895121993;-9607,04212817008;-9038,25117562111;3944;0;-4367;1404;-15994;134;229;-19;1827691;500;17:31:18.926648
-9912,18375375441;-10098,35287355;-10204,0409206472;-9514,78361612115;3944;0;-4367;1404;-15994;134;229;-19;1827692;500;17:31:18.926670
-9939,64995498774;-10152,1204887714;-10217,7495334538;-9534,21735131401;3944;0;-4367;1404;-15994;134;229;-19;1827693;500;17:31:18.926694
-10576,2674085715;-10930,4610479795;-10935,4925046107;-10216,5196018402;3944;0;-4367;1404;-15994;134;229;-19;1827694;500;17:31:18.926716
-10979,2570827493;-11366,0163855611;-11412,5968267066;-10809,1350869413;3944;0;-4367;1404;-15994;134;229;-19;1827695;500;17:31:18.926739
-11492,9670891097;-11829,3304911283;-11772,2640008673;-11066,4384504133;3944;0;-4367;1404;-15994;134;229;-19;1827696;500;17:31:18.926762
-11303,6850587314;-11559,414152252;-11519,4722588686;-10865,2298186787;3944;0;-4367;1404;-15994;134;229;-19;1827697;500;17:31:18.926785
-11790,4200690596;-12108,0599004177;-12072,2233278986;-11408,3372138239;3944;0;-4367;1404;-15994;134;229;-19;1827698;500;17:31:18.926809
-11409,7681425604;-11635,6875250834;-11692,0108716338;-11088,5083035521;3944;0;-4367;1404;-15994;134;229;-19;1827699;500;17:31:18.926834
-11842,0445033166;-12113,2640760374;-12109,5024094909;-11479,657022398;3944;0;-4367;1404;-15994;134;229;-19;1827700;500;17:31:18.926859
-11686,7318250246;-11907,6186485587;-11950,0712295184;-11337,1228901855;3944;0;-4366;1428;-16026;183;218;-44;1827701;500;17:31:18.927035
-11407,9667318422;-11534,5019443908;-11649,4959003973;-11145,5981749742;3944;0;-4366;1428;-16026;183;218;-44;1827702;500;17:31:18.927062
-10822,6891864795;-10902,4051940277;-11077,1036499109;-10616,9668996148;3944;0;-4366;1428;-16026;183;218;-44;1827703;500;17:31:18.927085
-11057,0180512036;-11179,9399524656;-11291,9854454871;-10792,0489215324;3944;0;-4366;1428;-16026;183;218;-44;1827704;500;17:31:18.927109
-10997,4469395042;-11136,5264077852;-11225,7607690839;-10721,240087273;3944;0;-4366;1428;-16026;183;218;-44;1827705;500;17:31:18.927133
-11173,1842359845;-11339,0530194643;-11374,3808903844;-10830,6987056156;3944;0;-4366;1428;-16026;183;218;-44;1827706;500;17:31:18.927158
-11245,6748902795;-11482,0664086471;-11545,7061878831;-10945,6161635033;3944;0;-4366;1428;-16026;183;218;-44;1827707;500;17:31:18.927188
-11856,7515099735;-12221,7214749134;-12197,0684118793;-11568,6296454418;3944;0;-4366;1428;-16026;183;218;-44;1827708;500;17:31:18.927214
-11770,503405316;-12162,1255831421;-12150,0870823735;-11582,8518606006;3944;0;-4366;1428;-16026;183;218;-44;1827709;500;17:31:18.927240
-11153,0766101912;-11449,4195524881;-11528,3986411389;-10987,4505914085;3944;0;-4366;1428;-16026;183;218;-44;1827710;500;17:31:18.927266
-10769,3036564622;-11118,0867249912;-11196,7384864158;-10569,39082314;3944;0;-4380;1403;-16021;197;231;-70;1827711;500;17:31:18.927291
-11166,8503969862;-11567,9267992582;-11589,1267745275;-10895,4357683636;3944;0;-4380;1403;-16021;197;231;-70;1827712;500;17:31:18.927316
-11160,2323791492;-11477,03257793;-11527,8259428834;-10830,3167892569;3944;0;-4380;1403;-16021;197;231;-70;1827713;500;17:31:18.927340
-11221,6153419472;-11430,9478660414;-11453,0875159513;-10847,9673708158;3944;0;-4380;1403;-16021;197;231;-70;1827714;500;17:31:18.927364
-11232,0176427488;-11372,2778521322;-11403,6883963761;-10778,2844224168;3944;0;-4380;1403;-16021;197;231;-70;1827715;500;17:31:18.952610
-11103,3804284505;-11166,246559682;-11276,5605747978;-10767,7193723926;3944;0;-4380;1403;-16021;197;231;-70;1827716;500;17:31:18.952622
-11298,2837283815;-11450,4963981484;-11500,8857334088;-10893,9109175602;3944;0;-4380;1403;-16021;197;231;-70;1827717;500;17:31:18.952629
-11108,1520959836;-11234,4991541528;-11275,8883899703;-10673,859616116;3944;0;-4380;1403;-16021;197;231;-70;1827718;500;17:31:18.952634
-11618,1494179865;-11943,6148675431;-11860,1161788618;-11136,2560912205;3944;0;-4380;1403;-16021;197;231;-70;1827719;500;17:31:18.952641
-12130,6246124543;-12521,7749121567;-12409,7032067311;-11705,5252415372;3944;0;-4380;1403;-16021;197;231;-70;1827720;500;17:31:18.952649
-11920,3574808084;-12261,6679349209;-12177,4640316846;-11563,2580895566;3944;0;-4392;1379;-16011;162;270;-22;1827721;500;17:31:18.952657
-11284,060301935;-11477,8564596408;-11514,6651601935;-11006,2510697371;3944;0;-4392;1379;-16011;162;270;-22;1827722;500;17:31:18.952666
-11116,3637562414;-11349,9714704609;-11392,3536774188;-10839,9521753355;3944;0;-4392;1379;-16011;162;270;-22;1827723;500;17:31:18.952674
