sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-1388,67428994247;-1285,68351470593;-1065,19193771206;-2054,72776422342;3924;0;-5104;887;-15824;-62;356;69;1900061;500;17:33:44.033417
-979,294008984245;-841,508560709874;-710,50892214966;-1563,32895813193;3924;0;-5104;887;-15824;-62;356;69;1900062;500;17:33:44.033447
-854,537446094162;-636,127322865916;-488,045924460339;-1314,54133416873;3924;0;-5104;887;-15824;-62;356;69;1900063;500;17:33:44.033882
-1194,18086909048;-1041,37486484443;-777,693077415573;-1524,68271249862;3924;0;-5104;887;-15824;-62;356;69;1900064;500;17:33:44.033914
-1961,90572076383;-1880,47185432642;-1512,38152996154;-2258,29095286989;3924;0;-5104;887;-15824;-62;356;69;1900065;500;17:33:44.033944
-2259,39349816608;-2187,0027773194;-1808,93125495999;-2653,20651621828;3924;0;-5104;887;-15824;-62;356;69;1900066;500;17:33:44.033972
-1780,1592633958;-1582,83205294925;-1272,92828504957;-2160,89943749281;3924;0;-5104;887;-15824;-62;356;69;1900067;500;17:33:44.033999
-2236,09317687713;-2188,00966383394;-1788,33033849821;-2477,04802182792;3924;0;-5104;887;-15824;-62;356;69;1900068;500;17:33:44.034028
-2409,11532579821;-2364,10924856502;-1923,19988775031;-2587,19855038171;3924;0;-5104;887;-15824;-62;356;69;1900069;500;17:33:44.034059
-2614,44920940308;-2666,05271709272;-2239,89869365851;-2841,98525704238;3924;0;-5104;887;-15824;-62;356;69;1900070;500;17:33:44.034087
-1881,42550209143;-1770,4952855185;-1456,87106425265;-2174,12191260067;3924;0;-5122;892;-15833;-109;415;259;1900071;500;17:33:44.034125
-1837,20950937664;-1772,04496142219;-1438,04854910325;-2021,71678761605;3924;0;-5122;892;-15833;-109;415;259;1900072;500;17:33:44.034190
-1805,7907315405;-1766,97474527639;-1497,90184963665;-2028,08225999254;3924;0;-5122;892;-15833;-109;415;259;1900073;500;17:33:44.034238
-1560,40204574791;-1472,24807474765;-1264,04460985828;-1829,28817476804;3924;0;-5122;892;-15833;-109;415;259;1900074;500;17:33:44.034277
-1299,32307895999;-1151,12596730656;-978,177696645821;-1528,78376760721;3924;0;-5122;892;-15833;-109;415;259;1900075;500;17:33:44.034328
-973,486516762654;-806,366840299945;-656,662501662816;-1190,36345569593;3924;0;-5122;892;-15833;-109;415;259;1900076;500;17:33:44.034369
-1001,49539455932;-822,301429827472;-671,437583612486;-1153,48962169526;3924;0;-5122;892;-15833;-109;415;259;1900077;500;17:33:44.034412
-1121,97914228583;-1006,23232055241;-833,669735649718;-1290,89564875718;3924;0;-5122;892;-15833;-109;415;259;1900078;500;17:33:44.034461
-1424,94289964999;-1277,2900320381;-1073,61416064582;-1591,94312302335;3924;0;-5122;892;-15833;-109;415;259;1900079;500;17:33:44.034492
-1912,69757070073;-1783,49734321874;-1505,00496358987;-2054,81632312826;3924;0;-5122;892;-15833;-109;415;259;1900080;500;17:33:44.034520
-2627,41216414386;-2517,54252863524;-2195,92054911691;-2758,1145850865;3924;0;-5098;904;-15820;-163;422;601;1900081;500;17:33:44.034550
-2446,37647464778;-2246,68220193494;-2014,61540635115;-2735,70139362859;3924;0;-5098;904;-15820;-163;422;601;1900082;500;17:33:44.034580
-2324,21950864125;-2052,28033736002;-1830,87935201121;-2584,79766687339;3924;0;-5098;904;-15820;-163;422;601;1900083;500;17:33:44.034611
-2393,50368150359;-2166,1088066479;-1958,70513200974;-2658,52997389693;3924;0;-5098;904;-15820;-163;422;601;1900084;500;17:33:44.034642
-1868,70993174664;-1491,4771139903;-1412,59724468595;-2159,91788588662;3924;0;-5098;904;-15820;-163;422;601;1900085;500;17:33:44.034673
-1742,90108740108;-1452,50975672774;-1361,49022139674;-2052,81264268826;3924;0;-5098;904;-15820;-163;422;601;1900086;500;17:33:44.034704
-1508,48812831255;-1199,28210806158;-1168,40118544558;-1884,96915476348;3924;0;-5098;904;-15820;-163;422;601;1900087;500;17:33:44.034957
-1151,28721199799;-831,547861913267;-810,356360760611;-1612,78527950439;3924;0;-5098;904;-15820;-163;422;601;1900088;500;17:33:44.034984
-905,351671541372;-596,461859191275;-603,613476280719;-1368,7004922481;3924;0;-5098;904;-15820;-163;422;601;1900089;500;17:33:44.035016
-794,173556863871;-527,899618487609;-510,185732328477;-1312,89911397536;3924;0;-5098;904;-15820;-163;422;601;1900090;500;17:33:44.035045
-509,542792895683;-137,713359811513;-163,564644648812;-1014,35938786996;3924;0;-5042;920;-15808;-124;363;740;1900091;500;17:33:44.035073
-1539,66348684635;-1309,40682009914;-1176,03303686062;-1846,88994150432;3924;0;-5042;920;-15808;-124;363;740;1900092;500;17:33:44.035100
-1590,69748424314;-1209,38638312812;-1154,73266927328;-1882,66876661219;3924;0;-5042;920;-15808;-124;363;740;1900093;500;17:33:44.035127
-2144,29128020914;-1814,91776875043;-1615,70824190514;-2325,96600033926;3924;0;-5042;920;-15808;-124;363;740;1900094;500;17:33:44.035158
-2108,05095454932;-1671,7274713759;-1474,12062030374;-2264,7976765867;3924;0;-5042;920;-15808;-124;363;740;1900095;500;17:33:44.035190
-2298,53370543172;-1897,99385499136;-1644,79707082184;-2384,0176774098;3924;0;-5042;920;-15808;-124;363;740;1900096;500;17:33:44.035217
-2248,89250359388;-1761,21011364887;-1529,13832212182;-2317,53365929383;3924;0;-5042;920;-15808;-124;363;740;1900097;500;17:33:44.035244
-2105,46467796559;-1611,62658553993;-1424,43538787743;-2203,05157328722;3924;0;-5042;920;-15808;-124;363;740;1900098;500;17:33:44.035273
-1773,61748850748;-1193,66037107748;-1084,16325414409;-1886,75631778984;3924;0;-5042;920;-15808;-124;363;740;1900099;500;17:33:44.035305
-1804,73561677499;-1274,66940547038;-1116,02455561267;-1904,20727219053;3924;0;-5042;920;-15808;-124;363;740;1900100;500;17:33:44.035327
-2236,88391683845;-1803,19178581262;-1595,46035990174;-2382,6000965174;3924;0;-5018;947;-15806;-36;269;647;1900101;500;17:33:44.035348
-1899,99321686799;-1440,70168656536;-1276,41691276433;-2216,76492194867;3924;0;-5018;947;-15806;-36;269;647;1900102;500;17:33:44.035373
-2028,03661680564;-1575,72036373668;-1375,25009356436;-2330,03222587048;3924;0;-5018;947;-15806;-36;269;647;1900103;500;17:33:44.035401
-2380,29423659499;-2012,08102694978;-1772,6928894642;-2717,67237951247;3924;0;-5018;947;-15806;-36;269;647;1900104;500;17:33:44.035425
-2357,38700270441;-1955,78138894115;-1745,67786836473;-2767,16571734999;3924;0;-5018;947;-15806;-36;269;647;1900105;500;17:33:44.035446
-2757,10982894867;-2406,67231838296;-2170,11181230993;-3147,52654828312;3924;0;-5018;947;-15806;-36;269;647;1900106;500;17:33:44.035625
